7HtF6IsvLL7dES6Gb5odxE,5XlSS9O4eHRiJ0hKzbaFQ2,921573,65
5wPMVYVskFvIlgmyFJGjVK,7bi0wAOb5ZBd917yDPq0Ib,3841,31
44BNr4lddIlY3LoiSK8CqA,2Lw4xNNXMrVhYWLNTmBo7B,24494,40
0OnF0yVQVFUjFA2vhAIHNv,0C8HhyOa7zfzIl3gmPjY52,658666,60
1A0I5aiVZRwecRlbQcweBh,4mxWe1mtYIYfP040G38yvS,1720425,76
3Sg0xzNbfmilupQ5I3maED,6D4wQ9d6wiV4sfKVqaiYdS,18811,23
0Xxjyrl6Z8BtyY7EBBwozI,2aaLAng2L2aWD2FClzwiep,1257424,67
492r8qjqKST1Fojnwxq5Yg,7EEghT52d3DvpgqTxlMy6n,33598,45
7gPO0bVBGU9f8IUXrIA9Of,2t5LZnlhZW4ctjLQE9qoae,121395,54
0OMNQyneWmmZtTQpULYJcl,7w29UYBi0qsHi5RTcv3lmA,1446924,64
2NnronegKSLx2XEUNQUUpb,1mCHLu4gizrN9PwHxKrJv4,234988,53
4KXcGtsr8PZ0rCmE8S08Xd,5eNftriuLkZsaNTAiVHjHx,4258,39
6vHyPhg8fgclBiY8QN68wp,5V1qsQHdXNm4ZEZHWvFnqQ,827207,68
1p0R5cAQaMh7lM5Zt3X67h,2TI7qyDE0QfyOlnbtfDo7L,1612683,69
2GDyAwz1vg3p73aSgmjdtm,4obzFoKoKRHIphyHzJ35G3,10654424,84
7ilMa9uRyjoVqqRhAYcsax,4kvOhoqtLM66VLWfcUv4Hm,188904,48
2nv87aqTJcOfcuNMFUVIR1,15p1isN7VcGsjeSq8s9YeP,159572,50
4fOlKYBH6vNUHWkQqUW00g,1sQnowfncIajvsP1LJlo9h,19903,20
0cl1Foyw5MprxqVgKFhcr1,38HiPEuUacmAjx3cKEjEVu,50890,48
6GrPuAwc1WApDcuhP7E2fw,3b8QkneNDz4JHKKKlLgYZg,4528738,81
4Gq2ydMKhDZmctzkmk2bYo,2QsynagSdAqZj3U9HgDzjD,10051877,81
2JoZzpdeP2G6Csfdq5aLXP,1LZEQNv7sE11VDY3SdxQeN,5009751,80
4lam1kQ5LSbVOHkCI72tJ5,2mcNCn1qbZUQ3J9KHapUxj,314794,54
1GaP1ryepyxPvnYiu5xhEa,4muJrGMndyYWqZtfk8OWy4,639328,59
1R6VwZ8TuHRzxZUxe88n4I,17lzZA2AlOHwCwFALHttmp,6685349,82
2NhQEQYqoarBnlJHFJaxUH,0jgAONnsHxrwAlhkMUVS78,270929,57
0bwNb4KRkhzahJJMFsGoPR,2x0mCNdW4P27f3WE0iuQTV,46107,53
6ObpR8ek44tvWefQRcSo8K,0du5cEVh5yTK9QJze8zA0C,35039281,91
4SNxXAQ8QMlxLhYVX7nuoE,6zJjuLyqniz4ilDlYIjiio,58050,45
5fDj1YVNR04RtQNP4iYapO,5RADpgYLOuS2ZxDq7ggYYH,637380,63
6FXD5pKC7uNNvg5pCuz9Ku,18XQILNxVCcvcU1VhwNJJv,48087,45
1S60P94XBZaLDuKpZKSWzu,5Qi4Bb7a8C0a00NZcA77L0,2013403,68
7FLdAIlZB5ks3S5IxoVINa,1md9aYaJ6Qt1FHypXICB5V,274589,47
2rWeNybwVZTWEbkb9JOjcz,04vj3iPUiVh5melWr0w3xT,592579,64
6Qu6dZyVAoMyoXKR0pYA9u,1l7ZsJRRS8wlW3WfJfPfNS,6487689,81
6vH9EKZ3HYAigphODuoYlX,1OAjDaKgg00KCUYqDe68un,590939,73
6ej1QJ8eIYmhsyTlvgDajy,4mxWe1mtYIYfP040G38yvS,1720425,76
13MF2TYuyfITClL1R2ei6e,41MozSoPIsD1dJM0CLPjZF,25943830,85
7wVHpeMgf7XP70E4aqJVg8,6NdqC1F1roz6KejkMjoIJK,211251,49
0Y0QTT6W7zRVKv9hWdYkCg,790FomKkXshlbRYZFtlgla,19444108,89
1VJwtWR6z7SpZRwipI12be,5cj0lLjcoR7YOSnhnX0Po5,11582602,96
0fLJ9TFrXSfdWgQVNawyJ7,4dUyAH3f2lQ4QCXrUtJ778,22009,26
6y1XCCk1rGqraNRBJdB1jA,4N8BwYTEC6XqykGvXXlmfv,558055,67
1odAnizv2M5MRD0zVI1wH4,66mL7YE8rG9eCu4QgM64m4,1009227,58
3mtIUX9LrCpIUiAAv9SD4a,2ApaG60P4r0yhBoDCGD8YG,698448,66
0REjFxlMJRQxPqWSdmXiAT,329e4yvIujISKGKz1BZZbO,11192620,92
5SAUIWdZ04OxYfJFDchC7S,568ZhdwyaiCyOGJRtNYhWf,4201171,71
2BaTQEHp4UWfWAcYU88Khl,2K5llYyoLmzpOcbVuOY1ls,33469,43
3GAAzzyN1csTXYkPqbV7nZ,4tLUnrSgMM7tT0zVs3wX61,105929,56
6dRj3dDseKfeIBfBMRboGN,72OaDtakiy6yFqkt4TsiFt,2255005,72
2o9tLFsr5yik1Rzy07Ej3J,3pSMpWqJo6X3uImKekyupo,39889,31
6wgueesHOGU3UIkckVISHZ,0z5DFXmhT4ZNzWElsM7V89,782749,65
1KhrAWvLIjRlQIJtSTgvsi,7vCtweS8UVAXTyau2j0rDT,2160076,69
7HyBGlHMqpIIOTAmpBqrMr,3WVjDclrbHsxjxhiOqHdnw,999306,59
4KyABIdjDKix5Ld0jFeATw,16GcWuvvybAoaHr0NqT8Eh,1483151,65
7ibxBJTi65IESyScbTGriO,3b8QkneNDz4JHKKKlLgYZg,4528738,81
1FKxKGONukVFXWVJxAKmlz,6vWDO969PvNqNYHIOW5v0m,29309062,87
574pBc93Hwmzows86H5fSx,0pbjSAsHhPTgf9YQymeZdM,668784,56
4VbgsHN3rrScqC2nDR8Mju,00ep8cgSCWpbduJ1URTq4f,60393,41
7lcLwe0HB5QVKFSxgCLq9G,5dbuFbrHa1SJlQhQX9OUJ2,1108616,67
6KP3Uem2FmJnZ6BPRqXptV,1s1BoXcIPbIfN4NkLvFTLS,6485,23
0RsrXRiyKJv7D6TMsfBUm1,1R9QfzgBmhk1spLg3BiU1f,208332,51
4gVbmALatFi2PaLmMShC5A,5M52tdBnJaKSvOpJGz8mfZ,5710160,75
6qTcg7XMvYMuqSwbDbipYv,64xQ854jZk1zMWXNud2Crt,71036,46
7GkSifes5XlwTabuXemWr2,7rgKxnnBAsZ7Q04d6jICu6,82263,45
1l3tnchl5noYMXhMjjTvhf,1YzCsTRb22dQkh9lghPIrp,1513676,68
30QZNMqFrgsZGIHM2piSoO,1T938JWEDTgMY5mR7qIhCb,207,17
368w58SFqUJxmPSoSkzK0q,4yTuL3DV58ipi2dn3up6ny,154969,39
4EtXD9iduKKTXSdsECjsYv,31E2vfmbeTYJiLX3f7wKcq,8410,6
4nva9EpKntUTs6CRSGBCn9,3q7HBObVc0L8jNeTe5Gofh,7999326,85
2P7Is8yWc48Gp1AgJwwAQX,2Jw4Lrfjnyv2QsDoBgnrAP,640910,62
006wUABTBP0B0QWDapfZBT,4yTuL3DV58ipi2dn3up6ny,154969,39
5WsW2nz5pJLroHHUhgUowK,5hyojPlWFuUbkzy2bOgmcJ,24700,27
6xpDh0dXrkVp0Po1qrHUd8,6FBDaR13swtiWwGhX1WQsP,6713508,80
2r9sa01fZW9NEVwdqFvfzZ,2H5zNiHrjmfPWN0ezEkWXP,7801,47
0HwdiT4MVRzY0OALcjq0Oh,4NpFxQe2UvRCAjto3JqlSl,1776394,75
1AXK1d0cTsi0WnbQkW160p,4kvOhoqtLM66VLWfcUv4Hm,188904,48
31tOevM1bUvS2eCNwTlfUw,4NpFxQe2UvRCAjto3JqlSl,1776394,75
7x576k4qkie72KrCVvfUZy,4qqDdPBJYks66qSVfskx28,36845,46
4lr0jhmTcI5eIJC4JK4atT,45Yz90pqjzEdJzpEQg1eII,896548,68
3nJzm0IJ92iLpE1HfWO24A,5DlaVYlcVjPYeC4QLZDBJa,29429,40
06fXA4r9Ed7DLaeasczSLa,2OUgs5INWK2UEvZ6amWiJr,2223329,70
3ceOQQqfJm9phWM866hnfn,23qeXlol6jHoUWNYzFxy9E,15691,33
3bQppqTtT6jYxbn8qepk4G,6Y3LVbNpAeSj9UNRv4EqUL,18996,30
0yE4NQK0nZr94t0XnRWhCP,3HxTMZ6kZ9OuvFfwcYJwov,694081,63
3uNBT7vdn0fnjT1gGfldCy,7352aRY2mqSxBZwzUb6LmA,1036803,64
3gea1zSnAFr4nKlE0wQGbq,1gRNBaI4yn6wCCTvRhGWh8,674942,67
4XrvRf68c9H4orZZ9KoldQ,3YdT8QvV4QvY4DfVJhxdcZ,1285143,62
1YIWYzMq84I46LmgX1vpye,2JSjCHK79gdaiPWdKiNUNp,651478,65
5vAdhxmoYht4f1Tat1J57G,6YAoy8rSw2zLwE09K177UD,117577,44
6toBkNzxa4oCYTipbAaaJ3,5P5FTygHyx2G57oszR3Wot,1711006,69
1CMtIeEVb8GGBwUacCpvSQ,1KVHssLj3JlQJYaxgr2wO7,64,4
6BECKjB79eqwWEkffOTxtO,4Mw0vJsDXTZF7kn7EsdNoD,279894,54
7BqBn9nzAq8spo5e7cZ0dJ,0du5cEVh5yTK9QJze8zA0C,35039281,91
47y8hRlWLEJ4VafE6LMjEZ,43ZHCT0cAZBISjO8DG9PnE,5964239,80
5TUYLsiIi3tuvR2fCJjZUy,6OpOg5HVCc8xVf7OVrd5Fk,924414,63
4z067BaBnHFTdozGUe7uNE,0OmlZNOQJ5FaEQuSvSryNJ,2151,21
40xhyfAPDoMtv494MfPevP,6vWDO969PvNqNYHIOW5v0m,29309062,87
4AqLE9wr7CQLesAreUHiqb,0zfT626RwO6zN3RDYeRit5,1229680,62
0bSsYXX28u4GO1t6Qhb63I,74gcBzlQza1bSfob90yRhR,782945,63
4NOFSrIM6LhBl2MyKvFVtp,5yG7ZAZafVaAlMTeBybKAL,5736675,75
0kmV4xhCL4CKkteQe6drYQ,7AQkefPW3CHQftJomVInew,72680,40
0UfF0eNyujKvrtgEEdHMhN,6Oos9omfvMwlsZHn0H4t9W,39376,32
7aXLDzoBXYR5WT03gFkqWd,5HyRwyWuS0yJQ3P2jrhPVI,15249,30
4D2rEIyYw0meeh8AOXqfxK,22RISwgVJyZu9lpqAcv1F5,358331,62
5U2Rh2FbVEHN3YSizwQwJM,3CkvROUTQ6nRi9yQOcsB50,2490810,72
5iF24KvoBQ5BnRw9Rudmpe,7gfkYbxpguEc9bm6m8TpAr,1400688,68
4bryIEI8nhqSeSqwMtuV9s,1NuQ2vlJpm8ZS9HfEOmB4j,32681,41
4Dz0U7qR4GxIZAOGGEPuTf,2ziB7fzrXBoh1HUPS6sVFn,3481163,71
3Qbm5HJUUpTUZvHr0wQy0J,0qAthAwwFa3RW6BRRsP4cQ,91891,40
39jcp8zJH7nHWbB7Hr3sFJ,4nDoRrQiYLoBzwC5BhVJzF,23986315,86
0ewHkEC6Z8HKkciuZwSGqi,1YzCsTRb22dQkh9lghPIrp,1513676,68
6aNMGfwdGyELNGCuqs5ldU,5RdqZVi36tpDPYNPw8jJbO,95377,61
5plwAx4oAWnuhSwivS5Yeg,0RSWHhBUwW7lhCqXqxKxWN,446082,56
22qTwnv9sDRqauI3txYUSf,6z6iovCkrGvBsRsLOrFbdx,925872,60
3eucICCnDDnB1i82k99hoy,6VPRGmbZ0dupZrbwwEDRRw,1202767,66
5gZEhPrN1VLqTG1nIAXeNK,2tFN9ubMXEhdAQvdQxcsma,1007574,56
5XtP57qe2XV8OAiadDd040,0OmlZNOQJ5FaEQuSvSryNJ,2151,21
7hA7pMp2Vr1OCC4sWYwaMG,6P6fVBXZjnqdgq2z2b8WlO,186862,49
2hxDGU9k4CTikQm1hOG5vc,0GNq4xh8uFCyihPurnunf7,1870111,66
3yTqDUbPeYB2E8GRJ6CFCi,4PirWL5JYf8HerMVvmwuD0,55577,37
6axqbOWj1rMJIjNqOkkzej,5vjBfZgEZE9hZy8KLG2UmI,278,6
2eaWeqPWBBgp5JUnOUlohg,0y9kZHlHvgvMQDcFAQJziR,357419,56
4r3gO5gzXy4f7c737nk98w,4iXrcntPCevDmneGb6mEJK,44310,43
7rOPsPvih0DakVEkHWC8ae,5r5Va4lVQ1zjEfbJSrmCsS,461117,63
0vgesQvhwPjHxZGtxVmKZy,5O8cudluftNZ6PCwRzvYxo,96505,72
7ERTkm9aa6h4pAuqrhvTbT,5JXhkyafynxCvxtov7C1PV,3926700,77
2l0aNVydxZ4rjVfvDtNUbD,2mpkPK6gJdBZWzUTMTOF2J,34014,37
0DMRKqrpd0QO4RWiEdMib0,6Q192DXotxtaysaqNPy5yR,7487339,79
7hN8c1UbMTKhW7vljcLwcO,4hf3caW9H8uFwwbv5pFjcg,756497,64
0Av5HiXPpmgr0nPN5s6qV6,7Fr0AYJ9sCaagQLLNshjuY,2606,24
7krhJbbyYtc2LqVY7ErKaV,3WczUZWMXylVYtQhNrlpsD,10175,14
1ng3xbbnwCFzYqP5Zsg4en,2WBLbBFP83f1shyR7YTuaE,129436,48
1aOXQpsc6KzlDQ4rpdbbkx,2WBLbBFP83f1shyR7YTuaE,129436,48
0yYwS7CXKIPC4kWPvZQfsT,4GvEc3ANtPPjt1ZJllr5Zl,4615079,79
2tWhYbJL0dZbkWXfhZbDZs,0rvjqX7ttXeg3mTy8Xscbt,3902980,76
1rVwXMW79ZuMIYyd3AsuPH,4AcHt3JxKy59IX7JNNlZn4,720773,70
0AfAg2RvXhwobmxDOL0yEM,3njxqmIUFjiz8aQPk4GFTW,20967,36
14YfQmuVLd05Da1e60yF7l,6imBjpHIqVwoPWxQDlwmwO,37020,50
6NDaYWg85ZnJ3Ae0WkILWh,5V0MlUE1Bft0mbLlND7FJz,2059953,72
3MfUiUpkYCWuItkgstqZxO,3IYUhFvPQItj6xySrBmZkd,4638855,80
64Jvj5JVttGkVHXHN21wiG,1HwM5zlC5qNWhJtM00yXzG,2886710,75
33KkhOpxBmBr2Jor1gs11d,6aCbXH85qN6xo54C7atSMx,364109,63
4A7X1OObKEp7KAZOYrcPnr,3YCKuqpv9nCsIhJ2v8SMix,1434126,75
1RpFs1Nx4DgBCjDui54lVu,4avp60HMZY8XgYe7VGi4SU,209531,57
2BnTNKFDX5WLbXheBNFzTg,754GsjALc0WkYIDzrf6e7H,206286,32
6Bvkj59L2e8aFaErJpxzJk,37lfjed7DrSA53Fhx4SBvO,26762,29
4KZ9wj0K87t0Gdm7km9Yam,3GBPw9NK25X1Wt2OUvOwY3,3253916,79
3mWmW52BF9HDXZWKTp75cT,6E2st8OqIaS7PU5gj95FSE,3393967,64
5Nc6i3XX2NOifAwkPeCNSb,0D4H0xcs0vYHATdW3z93PU,72311,43
5SoHb7o13Ckd8VxwRaqKu9,450o9jw6AtiQlQkHCdH6Ru,563445,59
228o1j0IJCwD50urGBJKiJ,6O7MpKrY91vlCd4Osi6XKs,1599400,67
1hDUcR12DSRgbhAHLmvXn8,5T2UOU9fV8RcUgLH3b6TTN,239289,49
6atrrxcfPj6NxDcBS9b6cj,5DUlefCLzVRzNWaNURTFpK,3269821,77
0feKXf89AgNysKlyjnZqmx,34v5MVKeQnIo0CWYMbbrPf,658395,74
6xXU23b32Z0L5HSZhBuYl0,0ejC7uoHm9rW22mjbLpDgY,25149,40
7Bj6xscdWnY8sarktaK19U,6H1RjVyNruCmrBEWRbD0VZ,3457147,72
5FWQADAZTvJa1tyDfS6Vj8,3uymezuiIhyOdnuBpPAiVz,3143,12
4Y6GIje3GErVRIq1Ff5BJq,26T3LtbuGT1Fu9m0eRq5X3,2682401,78
30amkJT1Vp3qbVXl3EAbq0,4bBaa9aj9JKI1tp7RZecxR,8389,36
5XP28Dvxst70GlOUTv5ACY,0PkQ68FrU4JhX2CyMTY9s2,14,9
4gNNCbZFH3ENjPhtvuXWI9,3vAaWhdBR38Q02ohXqaNHT,2194842,71
0HMriFOXDr5Lnrbuh3uoY1,0uRgFBqPUjEjh0plzXC2Au,59,0
1mMdfmj4yyQR6x7r40hqwC,5vXZDaOrGiU7bvoqJiDo0m,503216,48
3J1auCV9MA9N3OHV0DzC1q,10gzBoINW3cLJfZUka8Zoe,678796,67
1KuVdyg8d6NlRhbpHxg5UF,26T3LtbuGT1Fu9m0eRq5X3,2682401,78
6ApLV2MKrPbSZpHNuwCcjI,4lxWwJG7rQzmN19prbAQHY,64,12
2HDFTyYRVp9qfzJi2hDrjz,2urF8dgLVfDjunO0pcHUEe,1457804,71
4ol17qd98XtfhWzVu0e9ei,2eYyDAnDFTn11cPMtZ5sSO,798,19
1cwdW3WrZsN6pDPr5BUBB6,3X5t1UTHfMkyDseHIzwC9Z,86518,42
7FAfI5GTxXW4eEaaeLzdLv,7bmlMF1tQCEqpaW0apBGEh,12632,28
5lrBNkRveC4dmoBXf8BSYl,0FMV4DOyK9yxgyn0FupBXk,11727,43
4mEA8RbbwrMy7BtS5TXyCq,6ube8yDyEYxMvAGmuzwNEF,44856,31
2QQbRIDtwq9FeZ7dM5H4kc,4oXk5J4Mxk3L7NY98lzv6y,23936,35
5Ofo1F9Fub5gYIphOhdcsT,0H8k2AiKxhmf33OalpJb53,69268,35
0P5n7m9Dy3YmiVZB26MFew,1Dt7cfRzxM8qPVa82jX9y5,195727,42
4Ma6wFqqPN6qwWvOBuTZbE,6FvK4VtHQKsVqKH3J3r0OV,7548,17
1TsmHRIXvMTLP7Vu53XsUV,1PqdKx88nAgPolRy079lMl,68546,50
3AIEwNfWsN6TRJTiYN3Bfb,2zUi8eGWcojkvBwCysFOyC,200582,47
