3ade68b7g48bd8ea3,Waiting On The World To Change,en,3ade68b5g3d47eda3,John Mayer,78,Romantic,"['Romântico', 'Blues', 'Pop/Rock', 'Rock', 'Country', 'Pop', 'Trilha Sonora', 'Instrumental', 'Folk', 'Axé', 'Surf Music', 'Jazz', 'Electronica', 'Sertanejo', 'Black Music', 'Soft Rock', 'Bossa Nova', 'Electro Swing', 'Gospel/Religioso', 'House', 'Funk', 'Pop/Punk', 'Piano Rock', 'Pagode', 'Punk Rock', 'World Music', 'Indie', 'Hard Rock', 'R&B', 'Soul Music', 'J-Pop/J-Rock']","['guitar','pop','drums']",0.578,0.756,2,1,0.115,0.157,0.000232,0.249,0.663,176.739,201173,4,2006-09-11,202109,18258,0.062228721666485
3ade68b6g8dafeda3,Garota Nacional,pt-br,3ade68b3g8e86eda3,Skank,24,Pop/Rock,"['Pop/Rock', 'Rock', 'Pop', 'Rock Alternativo', 'MPB', 'Romântico', 'Reggae', 'Ska', 'Blues', 'Gospel/Religioso', 'Trilha Sonora', 'Axé', 'Classic Rock', 'Power-Pop', 'New Wave', 'Instrumental', 'R&B', 'Psicodelia', 'Pagode', 'Funk', 'Funk Carioca', 'Dance']","['drums','pop','beat']",0.86,0.769,0,1,0.0342,0.00396,0.000114,0.113,0.808,130.108,317400,4,1996-06-15,202109,9355,0.14184488026919
3ade68b8g3580c0b3,I Fall Apart,en,3ade68b7gfecd2ea3,Post Malone,62,Rap,"['Rap', 'Hip Hop', 'Rock', 'R&B', 'Pop', 'Trip-Hop']","['male','vocal','male vocal']",0.556,0.538,8,0,0.0382,0.0689,0,0.196,0.291,143.95,223347,4,2016-12-09,202109,29839,0.032944617352845
3ade68b8gca23a0b3,Feel Me,en,3ade68b7g54290ea3,Selena Gomez,56,Pop,"['Pop', 'Dance', 'Pop/Rock', 'Trilha Sonora', 'Black Music', 'Disco', 'Funk Carioca', 'Rock', 'Hard Rock', 'R&B', 'Country', 'Power-Pop', 'House', 'Sertanejo', 'Jazz', 'Gótico', 'Infantil', 'Electronica', 'Funk', 'Tecnopop', 'Forró', 'Electro Swing', 'Hip Hop', 'J-Pop/J-Rock', 'Blues', 'Clássico', 'Pop/Punk', 'Rap', 'Bossa Nova', 'Velha Guarda', 'Reggae', 'Romântico', 'Folk', 'Gospel/Religioso', 'Trip-Hop', 'Soft Rock', 'Emocore', 'MPB', 'Axé', 'Indie', 'Fado', 'Trance', 'Psicodelia', 'New Age', 'Hardcore', 'Rockabilly', 'Regional', 'Industrial', 'Surf Music', 'Jovem Guarda', 'Pagode', 'Rock Alternativo', 'Piano Rock', 'Grunge', 'Post-Rock', 'Soul Music', 'Samba', 'Heavy Metal', 'Instrumental', 'Punk Rock']","['female','woman','techno']",0.71,0.808,2,0,0.0433,0.44,0.000773,0.0734,0.392,99.989,226003,4,2020-04-09,202109,31912,0.030199232573441
3ade68b7g24402ea3,Estilo Cachorro,pt-br,3ade68b6g9609eda3,Racionais Mc's,6,Hip Hop,"['Hip Hop', 'Rap', 'Black Music', 'Funk', 'Gospel/Religioso', 'Funk Carioca', 'Blues', 'Regional', 'Reggae', 'Axé', 'Country', 'Hard Rock', 'Disco', 'Fado', 'Metal', 'Punk Rock', 'Gótico', 'Pop/Rock', 'Hardcore', 'Sertanejo', 'Electronica', 'Rock', 'Pagode', 'Samba', 'Dance', 'Emocore', 'Forró']","['techno','beat','electronic']",0.819,0.721,1,1,0.344,0.483,0,0.188,0.728,86.042,377613,4,2002,202109,2203,0.64791080793929
3ade68b8geffabfa3,Not Like The Movies,en,3ade68b7gb8d60ea3,Katy Perry,69,Pop,"['Pop', 'Dance', 'Pop/Rock', 'Electronica', 'Romântico', 'Tecnopop', 'Axé', 'Funk Carioca', 'Black Music', 'Funk', 'Rock', 'House', 'Rock Alternativo', 'Electro Swing', 'Disco', 'Hip Hop', 'Pop/Punk', 'R&B', 'Gospel/Religioso', 'Jazz', 'Power-Pop', 'Gótico', 'Hard Rock', 'Clássico', 'New Age', 'Pagode', 'Rap', 'Infantil', 'J-Pop/J-Rock', 'K-Pop/K-Rock', 'Blues', 'Emocore', 'Reggae', 'Piano Rock', 'Trip-Hop', 'MPB', 'Grunge', 'Surf Music', 'Country', 'Indie', 'Forró', 'Psicodelia', 'Instrumental', 'Soul Music', 'Trilha Sonora', 'Folk', 'New Wave', 'Punk Rock', 'Jovem Guarda', 'Soft Rock', 'Bossa Nova', 'Samba', 'Hardcore', 'Pós-Punk', 'Post-Rock', 'Sertanejo', 'Chillout', 'Trance']","['opera','slow','quiet']",0.402,0.479,8,1,0.0916,0.881,2.75e-06,0.111,0.257,183.013,241320,4,2012-03-12,202109,98585,0.0064058978186088
3ade68b8g053830b3,Roar,en,3ade68b7gb8d60ea3,Katy Perry,69,Pop,"['Pop', 'Dance', 'Pop/Rock', 'Electronica', 'Romântico', 'Tecnopop', 'Axé', 'Funk Carioca', 'Black Music', 'Funk', 'Rock', 'House', 'Rock Alternativo', 'Electro Swing', 'Disco', 'Hip Hop', 'Pop/Punk', 'R&B', 'Gospel/Religioso', 'Jazz', 'Power-Pop', 'Gótico', 'Hard Rock', 'Clássico', 'New Age', 'Pagode', 'Rap', 'Infantil', 'J-Pop/J-Rock', 'K-Pop/K-Rock', 'Blues', 'Emocore', 'Reggae', 'Piano Rock', 'Trip-Hop', 'MPB', 'Grunge', 'Surf Music', 'Country', 'Indie', 'Forró', 'Psicodelia', 'Instrumental', 'Soul Music', 'Trilha Sonora', 'Folk', 'New Wave', 'Punk Rock', 'Jovem Guarda', 'Soft Rock', 'Bossa Nova', 'Samba', 'Hardcore', 'Pós-Punk', 'Post-Rock', 'Sertanejo', 'Chillout', 'Trance']","['female','woman','drums']",0.554,0.772,7,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,4,2013-10-18,202109,3592,0.39533540823414
3ade68b8gddc5c0b3,Don't Blame Me,en,3ade68b6gaefbfda3,Taylor Swift,21,Pop,"['Pop', 'Romântico', 'Pop/Rock', 'Country', 'Electro Swing', 'Dance', 'House', 'Funk Carioca', 'Black Music', 'Funk', 'Axé', 'Electronica', 'Indie', 'R&B', 'Sertanejo', 'Hip Hop', 'Pop/Punk', 'Trilha Sonora', 'Rap', 'Rock Alternativo', 'Emocore', 'Rock', 'Blues', 'Chillout', 'Piano Rock', 'Disco', 'Hard Rock', 'Reggae', 'Velha Guarda', 'J-Pop/J-Rock', 'Jazz', 'Pagode', 'Tecnopop', 'Folk', 'Clássico', 'Forró', 'Gospel/Religioso']","['female','woman','female vocal']",0.615,0.534,9,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,236413,4,2017-11-10,202109,15614,0.076870773823305
3ade68b6g002eeda3,Do The Evolution,en,3ade68b5ge177eda3,Pearl Jam,42,Grunge,"['Grunge', 'Rock', 'Rock Alternativo', 'Hard Rock', 'Country', 'Reggae', 'Trilha Sonora', 'Funk', 'Funk Carioca', 'Rockabilly', 'Black Music']","['rock','guitar','metal']",0.466,0.981,10,1,0.063,0.00041,0.0108,0.0673,0.325,140.643,231253,4,1998-02-17,202109,26828,0.037520258651851
3ade68b8gc475c0b3,Wait,en,3ade68b6g61f9eda3,Maroon 5,1,Pop,"['Pop', 'Rock', 'Pop/Rock', 'Romântico', 'Dance', 'Trilha Sonora', 'Rock Alternativo', 'Funk', 'Electronica', 'Black Music', 'Hip Hop', 'House', 'Indie', 'R&B', 'Blues', 'Soul Music', 'Axé', 'Hard Rock', 'Jazz', 'Electro Swing', 'Fado', 'Rap', 'Bossa Nova', 'MPB', 'Power-Pop', 'Gótico', 'Funk Carioca', 'Disco', 'Country', 'Sertanejo', 'Tecnopop', 'Reggae', 'Pop/Punk', 'Forró']","['male vocal','male','man']",0.655,0.603,8,1,0.0555,0.0959,0,0.107,0.452,126.088,190643,4,2018-06-15,202109,53974,0.01464205215682
3ade68b8g3f8fd0b3,Take What You Want (feat. Ozzy Osbourne and Travis Scott),en,3ade68b7gfecd2ea3,Post Malone,62,Rap,"['Rap', 'Hip Hop', 'Rock', 'R&B', 'Pop', 'Trip-Hop']","['indian','vocal','female']",0.499,0.8,1,0,0.0502,0.0906,0,0.147,0.272,139.919,229573,4,2019-09-06,202109,22685,0.047586669509665
3ade68b8g02d28fa3,Sutilmente,pt-br,3ade68b3g8e86eda3,Skank,24,Pop/Rock,"['Pop/Rock', 'Rock', 'Pop', 'Rock Alternativo', 'MPB', 'Romântico', 'Reggae', 'Ska', 'Blues', 'Gospel/Religioso', 'Trilha Sonora', 'Axé', 'Classic Rock', 'Power-Pop', 'New Wave', 'Instrumental', 'R&B', 'Psicodelia', 'Pagode', 'Funk', 'Funk Carioca', 'Dance']","['guitar','slow','male vocal']",0.587,0.632,6,1,0.0241,0.745,2.88e-05,0.0624,0.459,100.002,242507,4,2008,202109,3204,0.44475233426341
3ade68b8ga0da50b3,Shake It Off,en,3ade68b6gaefbfda3,Taylor Swift,21,Pop,"['Pop', 'Romântico', 'Pop/Rock', 'Country', 'Electro Swing', 'Dance', 'House', 'Funk Carioca', 'Black Music', 'Funk', 'Axé', 'Electronica', 'Indie', 'R&B', 'Sertanejo', 'Hip Hop', 'Pop/Punk', 'Trilha Sonora', 'Rap', 'Rock Alternativo', 'Emocore', 'Rock', 'Blues', 'Chillout', 'Piano Rock', 'Disco', 'Hard Rock', 'Reggae', 'Velha Guarda', 'J-Pop/J-Rock', 'Jazz', 'Pagode', 'Tecnopop', 'Folk', 'Clássico', 'Forró', 'Gospel/Religioso']","['female','techno','woman']",0.648,0.785,7,1,0.165,0.0561,0,0.148,0.943,160.02,219200,4,2014-10-27,202109,4303,0.32944617352845
3ade68b8gf238c0b3,Morning Light (Feat. Alicia Keys),en,3ade68b6geff9eda3,Justin Timberlake,78,Hip Hop,"['Hip Hop', 'Dance', 'Pop', 'Black Music', 'Romântico', 'R&B', 'Pop/Rock', 'Axé', 'Blues', 'Funk', 'Electronica', 'Rap', 'World Music', 'Soul Music', 'Reggae', 'Country', 'Funk Carioca', 'Jazz', 'Infantil', 'Trilha Sonora', 'Chillout', 'K-Pop/K-Rock', 'Hardcore', 'Power-Pop', 'Hard Rock', 'Disco', 'Trip-Hop', 'Rock Alternativo', 'Soft Rock', 'Gótico', 'House', 'Rock', 'Samba', 'Jovem Guarda', 'MPB', 'Forró', 'Emocore', 'Tecnopop', 'J-Pop/J-Rock', 'Bossa Nova', 'Heavy Metal', 'Pagode']","['electronic','vocal','female']",0.62,0.497,9,0,0.119,0.382,0.0482,0.193,0.55,155.908,243040,4,2018-02-02,202109,64056,0.010981539117615
3ade68b8gca8b40b3,Chandelier,en,3ade68b6g3940fda3,Sia,99,Trip-Hop,"['Trip-Hop', 'Pop', 'Romântico', 'Electronica', 'Dance', 'Indie', 'Pop/Rock', 'Power-Pop', 'Soul Music', 'Chillout', 'Rock', 'Tecnopop', 'Classic Rock', 'Hip Hop', 'Black Music', 'Trilha Sonora']","['female','techno','woman']",0.399,0.787,1,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,5,2015-05-04,202109,3133,0.45664900164082
3ade68b8ge0f630b3,Love In The Sky,en,3ade68b7gf30e1ea3,The Weeknd,54,R&B,"['R&B', 'Hip Hop', 'Black Music', 'Pop', 'Indie', 'Rap', 'Romântico', 'Soul Music', 'Pop/Rock', 'Electronica', 'Folk', 'Blues', 'Axé', 'Funk Carioca', 'Dance', 'Tecnopop', 'Sertanejo', 'Pop/Punk', 'House', 'Electro Swing', 'World Music', 'Trip-Hop', 'Reggae', 'Kizomba', 'Clássico', 'Classic Rock', 'Surf Music', 'Bossa Nova', 'Trilha Sonora', 'Trance', 'Funk']","['techno','female','electronic']",0.644,0.736,9,0,0.0514,0.16,0.000156,0.6,0.347,115.032,267920,4,2013-01-01,202109,69621,0.010066410857814
3ade68b8g584fd0b3,Happiness Is a Butterfly,en,3ade68b7g2d6e1ea3,Lana Del Rey,61,Romantic,"['Romântico', 'Indie', 'Blues', 'Folk', 'Clássico', 'Pop', 'Jazz', 'Rock', 'Electronica', 'Rock Alternativo', 'Trip-Hop', 'Gótico', 'Axé', 'Trilha Sonora', 'Black Music', 'Soft Rock', 'Psicodelia', 'R&B', 'Dance', 'Forró', 'Hip Hop', 'Funk Carioca', 'Pop/Rock', 'New Age', 'Grunge', 'World Music', 'Classic Rock', 'New Wave', 'Rap', 'Trance', 'Reggae', 'House', 'Bossa Nova', 'Hard Rock', 'Velha Guarda']","['female','piano','woman']",0.467,0.119,2,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,272485,4,2019-08-30,202109,9636,0.13818436722999
3ade68b6gff86fda3,Man In The Mirror,en,3ade68b5g8be7eda3,Michael Jackson,38,Pop,"['Pop', 'R&B', 'Black Music', 'Dance', 'Disco', 'Soul Music', 'Funk', 'Pop/Rock', 'Heavy Metal', 'Rock', 'Trilha Sonora', 'Romântico', 'Tecnopop', 'Infantil', 'Funk Carioca', 'Rock Alternativo', 'Sertanejo', 'Emocore', 'World Music', 'Pop/Punk', 'Pagode', 'Gótico', 'Jovem Guarda', 'Bossa Nova', 'Rap', 'Electronica', 'Hardcore', 'Instrumental', 'House', 'MPB', 'Punk Rock', 'Country', 'Gospel/Religioso', 'Clássico', 'Hip Hop', 'Blues', 'Grunge', 'Reggae', 'Samba', 'Samba Enredo', 'New Wave', 'Soft Rock', 'Power-Pop', 'Axé', 'Velha Guarda', 'Pós-Punk', 'Forró', 'Metal', 'K-Pop/K-Rock', 'Chillout', 'Ska', 'Trip-Hop', 'Surf Music', 'Trance', 'New Age', 'Psicodelia', 'Indie', 'Folk', 'Reggaeton', 'Rockabilly', 'Regional', 'Progressivo']","['electronic','techno','ambient']",0.794,0.798,8,1,0.0366,0.429,1.16e-05,0.118,0.265,100.338,319307,4,1995-06-16,202109,13798,0.088767441200721
3ade68b8g0e5dc0b3,Where Were You In The Morning?,en,3ade68b7g67672ea3,Shawn Mendes,29,Pop,"['Pop', 'Romântico', 'Folk', 'Indie', 'Pop/Rock', 'R&B', 'Dance', 'Soul Music', 'House', 'Blues', 'Axé', 'Funk', 'Electronica', 'Jovem Guarda', 'Rock', 'Sertanejo', 'World Music', 'Post-Rock', 'Fado', 'Pop/Punk', 'Forró', 'Black Music', 'Reggae', 'Rap', 'J-Pop/J-Rock', 'Pagode']","['guitar','female','vocal']",0.716,0.519,7,1,0.0554,0.554,0,0.0993,0.466,87.963,200600,4,2018-05-25,202109,38866,0.022878206495031
3ade68b8g582fbfa3,Iridescent,en,3ade68b5gbe37eda3,Linkin Park,52,Alternative Rock,"['Rock Alternativo', 'Rap', 'Rock', 'Heavy Metal', 'Hard Rock', 'Electronica', 'Metal', 'Pop/Rock', 'Hip Hop', 'Pop', 'Pagode', 'Funk Carioca', 'Punk Rock', 'Axé', 'Indie', 'R&B', 'Forró', 'Piano Rock', 'K-Pop/K-Rock', 'Soft Rock', 'Progressivo', 'Industrial', 'Black Music', 'Country', 'Gospel/Religioso', 'Gótico', 'Sertanejo', 'Hardcore', 'Classic Rock', 'Trip-Hop', 'Blues', 'Rockabilly', 'World Music', 'Velha Guarda', 'Funk', 'Disco', 'Dance', 'Pop/Punk', 'New Age', 'MPB', 'Grunge', 'Clássico', 'Reggae', 'New Wave', 'Emocore']","['slow','vocal','electronic']",0.484,0.727,0,1,0.0358,0.198,0.00204,0.107,0.216,120.066,296560,4,2010-09-08,202109,19889,0.055822823847876
3ade68b7gb860dea3,Em Suas Mãos,pt-br,3ade68b6gbc2aeda3,Sorriso Maroto,96,Soundtrack,"['Trilha Sonora', 'Romântico', 'Pagode', 'Samba', 'Dance', 'Axé', 'Samba Enredo', 'Blues', 'Sertanejo', 'Pop', 'Funk', 'Forró', 'Black Music', 'MPB', 'Funk Carioca', 'Electronica', 'Clássico', 'Bossa Nova', 'Electro Swing', 'Classic Rock', 'Piano Rock', 'Disco', 'J-Pop/J-Rock', 'Reggae', 'Country', 'Rock', 'Gospel/Religioso']","['rock','guitar','loud']",0.609,0.653,9,1,0.0384,0.701,0,0.346,0.514,145.957,231333,4,2006-11-10,202109,14833,0.081446415122311
3ade68b6gdbadeda3,All Apologies,en,3ade68b5g4467eda3,Nirvana,90,Rock,"['Rock', 'Grunge', 'Rock Alternativo', 'Hard Rock', 'Punk Rock', 'Metal', 'Axé', 'Classic Rock', 'Indie', 'Black Music', 'Post-Rock', 'Funk', 'J-Pop/J-Rock', 'Folk', 'Blues', 'Heavy Metal', 'Piano Rock', 'R&B', 'Trilha Sonora', 'Soft Rock', 'Reggae', 'Pop/Rock', 'Gospel/Religioso', 'Forró', 'Sertanejo', 'Gótico', 'Pop/Punk', 'Hardcore', 'Funk Carioca', 'Samba', 'Emocore']","['guitar','male vocal','male']",0.446,0.632,1,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,233173,4,1993-09-21,202109,15775,0.075040517303703
3ade68b7ge2a28ea3,Snow (Hey Oh),en,3ade68b3gdb86eda3,Red Hot Chili Peppers,47,Alternative Rock,"['Rock Alternativo', 'Rock', 'Punk Rock', 'Funk', 'Hard Rock', 'Pop/Rock', 'Black Music', 'Reggae', 'Classic Rock', 'Fado', 'Blues', 'Funk Carioca', 'Heavy Metal', 'Grunge', 'Folk', 'Metal', 'Hardcore', 'R&B', 'Piano Rock', 'Reggaeton', 'Post-Rock', 'Rap', 'Romântico', 'Gótico', 'Clássico', 'Axé', 'Rockabilly', 'World Music', 'Hip Hop', 'Progressivo', 'Surf Music', 'J-Pop/J-Rock']","['guitar','male vocal','male']",0.427,0.9,11,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,4,2006-05-09,202109,4238,0.33402181482746
3ade68b6g1cc6fda3,Love Of My Life,en,3ade68b5g1bf7eda3,Queen,18,Rock,"['Rock', 'Hard Rock', 'Progressivo', 'Pop/Rock', 'Heavy Metal', 'Clássico', 'Piano Rock', 'Classic Rock', 'Trilha Sonora', 'Trance', 'Metal', 'Black Music', 'Psicodelia', 'Grunge', 'Reggae', 'Axé', 'Jazz', 'Gospel/Religioso', 'Pop/Punk', 'Funk Carioca', 'Emocore']","['harpsichord','classical','strings']",0.523,0.747,1,1,0.067,0.0827,0.0137,0.182,0.342,81.12,279928,5,2021-08-08,202109,1466,0.9462426206345
3ade68b8ge087afa3,Alejandro,en,3ade68b7g7d2c0ea3,Lady Gaga,4,Dance,"['Dance', 'Pop', 'Pop/Rock', 'Electronica', 'Jazz', 'Romântico', 'World Music', 'Post-Rock', 'Axé', 'Rock', 'Country', 'House', 'Black Music', 'Piano Rock', 'Disco', 'Funk', 'Gótico', 'Heavy Metal', 'Funk Carioca', 'Rap', 'Hip Hop', 'Blues', 'J-Pop/J-Rock', 'Pop/Punk', 'R&B', 'Forró', 'Hard Rock', 'Electro Swing', 'Trilha Sonora', 'Bossa Nova', 'Tecnopop', 'Rock Alternativo', 'Infantil', 'Psicodelia', 'Clássico', 'K-Pop/K-Rock', 'Trance', 'Emocore', 'Soul Music', 'Jovem Guarda', 'Indie', 'Power-Pop', 'Grunge', 'Reggae', 'Samba', 'Pagode']","['drums','ambient','techno']",0.626,0.799,11,0,0.046,0.000358,0.00155,0.36,0.369,98.992,274213,4,2009-08-05,202109,13601,0.090597697720324
